question_id,task_type,concept,register,model,question,response,faithfulness,judge_model,source_file,pair_id,faithfulness_valid
joy_definition_01,definition,joy,formal,ministral/Ministral-3b-instruct,"De acuerdo con la información proporcionada, ¿qué se entiende por alegría?","Alas, es el que estas inquirrese, alas, es alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas, alas",0.5,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::joy_definition_01,True
joy_definition_01,definition,joy,colloquial,ministral/Ministral-3b-instruct,"Según lo que pone ahí, ¿qué es eso de sentir alegría?","Enan eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemalie, eso de seemal",1.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::joy_definition_01,True
joy_identification_01,concept_identification,joy,formal,ministral/Ministral-3b-instruct,¿Qué estado o sentimiento de los incluidos en la información proporcionada consiste en un sentimiento grato y vivo que suele manifestarse con signos exteriores?,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",0.3333333333333333,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::joy_identification_01,True
joy_identification_01,concept_identification,joy,colloquial,ministral/Ministral-3b-instruct,"De los que aparecen ahí, ¿cómo se llama eso de sentir algo muy grato y vivo que normalmente se te nota por fuera?","Icee, eso de señor de que se tú dúnto de que se tú dúnto de que se tounuee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y ochiee, y",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::joy_identification_01,True
excitement_definition_01,definition,excitement,formal,ministral/Ministral-3b-instruct,"De acuerdo con la información proporcionada, ¿qué se entiende por excitación?",Enan espero que esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esotre esot,0.2,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::excitement_definition_01,True
excitement_definition_01,definition,excitement,colloquial,ministral/Ministral-3b-instruct,"Según lo que pone ahí, ¿qué es eso de sentir excitación?","Enan eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso de seemer, eso",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::excitement_definition_01,True
excitement_identification_01,concept_identification,excitement,formal,ministral/Ministral-3b-instruct,¿Qué concepto de los incluidos en la información proporcionada hace referencia a la acción y efecto de provocar o producir una reacción o una respuesta en algo o en alguien?,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",0.5,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::excitement_identification_01,True
excitement_identification_01,concept_identification,excitement,colloquial,ministral/Ministral-3b-instruct,"De lo que aparece ahí, ¿cómo se llama eso de provocar que algo o alguien reaccione o responda?","Icee, eso de provocar que todo de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de la cuee, eso de the cue",0.5,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::excitement_identification_01,True
passion_definition_01,definition,passion,formal,ministral/Ministral-3b-instruct,"De acuerdo con la información proporcionada, ¿qué se entiende por pasión?","Nay, espero que se acuerco de esperanza y connoo de esperanza, y espero que se acuerco de esperance, y espero que connoo de esperance, y espero que connoo de esperance, y espero que connoo de esperance, y espero que connoo de esperance, y espero que connoo de esperance, y espero que connoo de esperance, y espero que connoo de esperance, y espero que connoo de esperance, anday, espero que connoo de esperance, anday, espero que connoo de esperance, anday, espero que connoo de esperance, anday, espero que connoo de esper",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::passion_definition_01,True
passion_definition_01,definition,passion,colloquial,ministral/Ministral-3b-instruct,"Según lo que pone ahí, ¿qué es eso de sentir pasión por algo?",Enan eso de seemo de que seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de seemo de eso de se,1.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::passion_definition_01,True
passion_identification_01,concept_identification,passion,formal,ministral/Ministral-3b-instruct,¿Qué estado o sentimiento de los incluidos en la información proporcionada se define como el apetito de algo o una afición vehemente hacia ello?,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::passion_identification_01,True
passion_identification_01,concept_identification,passion,colloquial,ministral/Ministral-3b-instruct,"De los que aparecen ahí, ¿cómo se llama eso de tener muchísimas ganas de algo o una afición muy fuerte por ello?","Icee, eso de tener moreos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos cómo que tengos",0.5,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::passion_identification_01,True
infatuation_definition_01,definition,infatuation,formal,ministral/Ministral-3b-instruct,"De acuerdo con la información proporcionada, ¿qué se entiende por enamoramiento?","Enamorante, el connooo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo ou oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or oo or",1.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::infatuation_definition_01,True
infatuation_definition_01,definition,infatuation,colloquial,ministral/Ministral-3b-instruct,"Según lo que pone ahí, ¿qué es eso de estar enamorado?","Nay, daré la tuna de que es odee, de que es odee, de que es odee, de que es odee, de que es odee, de que es odee, de que es odee, de que es odee, de que es odee, de que es odee, de que es odee, de que iso de la tuna de que es odee, de que iso de la tuna de what, de que iso de la tuna de what, de que iso de la tuna de what, de que iso de la tuna de what, de que iso de la tuna de what, de que iso de la tuna de what, de que iso de la tuna de what, de que iso de la tuna de what, de que iso de la tuna de what, de",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::infatuation_definition_01,True
infatuation_identification_01,concept_identification,infatuation,formal,ministral/Ministral-3b-instruct,¿Qué estado o sentimiento de los incluidos en la información proporcionada se relaciona con despertar en alguien un sentimiento amoroso?,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",0.5,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::infatuation_identification_01,True
infatuation_identification_01,concept_identification,infatuation,colloquial,ministral/Ministral-3b-instruct,"De los que aparecen ahí, ¿cómo se llama eso de que alguien empiece a sentir algo amoroso por otra persona?","Icee, eso de que alguien empente de la que alguie a su sonnette ou sonnette ou sonnette ou sonnette ou sonnette ou sonnette ou sonnette ou sonnette ou sonnette ou sonnette or sonnette or sonnette or sonnette or sonnette or sonnette or sonnette or sonnette or sonnette or sonnette and o sonnette or sonnette and o sonnette, ou o sonnette or sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette and o sonnette",1.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::infatuation_identification_01,True
melancholy_definition_01,definition,melancholy,formal,ministral/Ministral-3b-instruct,"De acuerdo con la información proporcionada, ¿qué se entiende por melancolía?","El estrodee, aplasoliona, es ciela, o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o",0.5,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::melancholy_definition_01,True
melancholy_definition_01,definition,melancholy,colloquial,ministral/Ministral-3b-instruct,"Según lo que pone ahí, ¿qué es eso de estar melancólico?","Nay, mi querida, seas que seas cereas, y lo que seas de que seas cereas.

Nay, mi querida, seas que seas cereas, y lo que seas cereas de que seas cereas.

Nay, mi querida, seas que seas cereas, andlo que seas cereas de que seas cereas.

Nay, mi querida, seas que seas cereas, andlo que seas cereas de que seas cereas.

Nay, mi querida, seas que seas cereas, andlo que seas cereas de que seas cereas.

Nay, mi querida, seas que seas cereas, andlo que seas cereas de what?

Nay, mi",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::melancholy_definition_01,True
melancholy_identification_01,concept_identification,melancholy,formal,ministral/Ministral-3b-instruct,"¿Qué estado o sentimiento de los incluidos en la información proporcionada se caracteriza por una tristeza vaga, profunda, sosegada y permanente que impide encontrar gusto o diversión en nada?","Theodore, daré la tuneasque conosque de la cueasque conosque de la cueasque conosque de la cueasque conosque de la cueasque conosque de la cueasque conosque de la cueasque conosque de la cueasque conosque de la cueasque conosque de la cueasque conosque de the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueasque conosque of the cueas",,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::melancholy_identification_01,False
melancholy_identification_01,concept_identification,melancholy,colloquial,ministral/Ministral-3b-instruct,"De los que aparecen ahí, ¿cómo se llama eso de tener una tristeza profunda y tranquila que dura y hace que no disfrutes de nada?","Icee, eso de tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a tener a t",1.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::melancholy_identification_01,True
serenity_definition_01,definition,serenity,formal,ministral/Ministral-3b-instruct,"De acuerdo con la información proporcionada, ¿qué se entiende por serenidad?","Nay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay, esqueemnay",0.6666666666666666,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::serenity_definition_01,True
serenity_definition_01,definition,serenity,colloquial,ministral/Ministral-3b-instruct,"Según lo que pone ahí, ¿qué es eso de estar sereno?",Naylereo de la cueha de la cueha de la cueha de la cueha de la cueha de la cueha de la cueha ofa cueha de la cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha ofa cueha,1.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::serenity_definition_01,True
serenity_identification_01,concept_identification,serenity,formal,ministral/Ministral-3b-instruct,"¿Qué estado o cualidad de los incluidos en la información proporcionada se corresponde con encontrarse apacible, sosegado y sin turbación física o moral?","No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::serenity_identification_01,True
serenity_identification_01,concept_identification,serenity,colloquial,ministral/Ministral-3b-instruct,"De los que aparecen ahí, ¿cómo se llama eso de estar tranquilo, sosegado y sin nada que te perturbe?","Icee, eso de estropea, eso de señor de que se tú se tú de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de la cocoa, eso de the cocoa,",0.0,granite3.2:latest,mistral_faithfulness.jsonl,ministral/Ministral-3b-instruct::serenity_identification_01,True
